id,type,text1,text2,text3,text4,text5,notes
station3_hightech,SHIP,"Una enorme fortaleza estelar de alta tecnología que cuenta con potentes escudos, blindaje reforzado, drones de defensa de clase Gárgola y aterradores teletransportadores de minas de largo alcance. Esta plataforma alberga astilleros, hábitats, fábricas y grandes reservas de armas y suministros, lo que permite proyectar poderío militar e industrial en todo el volumen orbital local.",,,,,
merlon,SHIP,"El Merlon es un dron pesado de defensa de estación equipado con una impresionante variedad de armas de defensa antiaérea. Sin necesidad de tripulación, sistema de propulsión ni IA de mando independiente, el Merlon cuenta con más blindaje que una nave de tamaño comparable.",,,,,
gargoyle,SHIP,"La Gárgola es un dron de defensa de estación de alta tecnología que cuenta con el avanzado sistema Paladín DA y su propio generador de escudos. Al no requerir tripulación, propulsión ni ningún tipo de núcleo IA de mando independiente, la Gárgola opera con mayor eficacia en combate que un casco de vuelo libre de tamaño similar.",,,,,
ravelin,SHIP,"El Ravelin es un dron pesado de defensa de estaciones centrado en el fuego de apoyo y la defensa antiaérea. Al no requerir tripulación, sistema de propulsión ni ningún tipo de núcleo IA de mando independiente, el Ravelin puede rendir muy por encima de su categoría en combate.",,,,,
prometheus2,SHIP,"Los fanáticos Caminantes han descubierto un irónico sentido de la justicia al convertir el petrolero que transporta lo que ellos llaman «Infernium» —combustible AM— en un gigantesco instrumento de guerra santa. Las bodegas y los puertos de carga han sido destrozados y convertidos en hangares o soportes para cañones, mientras que se han arrancado secciones de la plataforma de bombeo para sustituirlas por enormes placas de blindaje. La proa curvada del tanque de combustible principal ha sido vaciada y reacondicionada para lanzar descargas de misiles contra aquellos que sirven a Moloch, para que tal vez encuentren la absolución en el bendito olvido.",,,,,
atlas2,SHIP,"El supercarguero de clase Atlas es un objetivo principal de los ataques piratas. Algunos son hallados más tarde en el corazón destrozado de una lluvia de escombros de impacto en alguna órbita solitaria. Otros se ganan una segunda mirada evaluadora de los piratas y son arrastrados a astilleros secretos. Las bodegas de cargamento son destrozadas y sustituidas por vigas para sostener soportes de armas y líneas de suministro de munición mejoradas.

Este Atlas, renacido en el vacío y el fuego, ahora transporta un cargamento de muerte de la mano de un señor de la guerra pirata.",,,,,
generic_probe,CUSTOM,"Una sonda automatizada de uso general con capacidad hiperespacial rudimentaria. La utilizan con mayor frecuencia las megacorporaciones y las instituciones de investigación para recopilar datos en sistemas estelares remotos, peligrosos o extraordinariamente aburridos. Este modelo está diseñado para albergar un pequeño paquete de instrumentos.",,,,,
ga_probe,CUSTOM,Las lecturas de los sensores de largo alcance coinciden con las especificaciones de la clase común de sondas utilizadas por los departamentos de investigación de la Academia Galatia.,,,,,
ga_hyperprobe,CUSTOM,"Las lecturas de los sensores de largo alcance coinciden con las especificaciones de la clase común de sondas utilizadas por el Grupo de Física del Hiperespacio de la Academia Galatia. No hay señales de un transpondedor activo, aunque las fugas electromagnéticas sugieren que los subsistemas están en funcionamiento.",,,,,
gaPZ_relay,CUSTOM,Las lecturas del escáner de largo alcance indican que este objeto es probablemente una plataforma instrumental no tripulada de clase común. Los sensores detectan fugas de radiación indicativas de una batería nuclear dañada. Las imágenes electromagnéticas ruidosas sugieren daños estructurales de moderados a graves.,,,,,
cargo_pod_special,CUSTOM,Un contenedor de carga pintado de colores vivos y equipado con un transpondedor de alta visibilidad.,,,,,
minipulser,WEAPON,"«El banco de pruebas quedó destruido, ¿y qué? Contabilizamos las pérdidas de capital y recursos humanos en las especificaciones. Lo que importa es que obtuvimos los resultados y no se perdió a ningún investigador sénior. Te diré algo, supervisaré personalmente la instalación de un nuevo sistema de escudos de clase crucero en cuanto esté sobre el terreno».","- K. Astraia, recuperado del Archivo Kallichore",,,,
shockrepeater,WEAPON,"«De alguna manera logró atravesar el cordón de seguridad y se coló entre la flotilla de apoyo. Fundió los sensores, el sistema de navegación y el soporte vital de los transportes de la tripulación antes de que los lobos lo eliminaran. Ahora tenemos provisiones de langosta volturniana para toda la vida en congelación profunda, pero no hay cicladores de aire de tercera generación de repuesto. Así son las prioridades ejecutivas».","- Interceptación de la Garantía de Moral de Tri-Tachyon, adjunta al informe de despido del empleado",,,,
riftlance,WEAPON,"«Entregamos este cuerpo al vacío sagrado, polvo al polvo, estrellas a las estrellas, para que el Creador nos renueve en el ciclo de la vida eterna».","- Oración fúnebre ludita, tradicional",,,,
riftbeam,WEAPON,«No lo volvamos a encender».,"- Sarosh Freeman, técnico superior",,,,
cryoflux,WEAPON,"«A medida que el frente de onda sufre un colapso, se emite radiación en el espectro visible y más allá debido a, eh, creemos que se debe a una realineación con las leyes del espacio-tiempo. También hay efectos con enormes implicaciones macroscópicas, y estos serán el tema de esta reunión de emergencia».","- Investigador desconocido, registros recuperados del Sitio Alpha",,,,
cryoblaster,WEAPON,"«Encontré la cápsula justo en la estación del CIC, más fría que una cápsula criogénica. También la mitad de los mandos de la nave, y no todas las mitades coinciden».","- Informe verbal del prospector, recuperación en el hiperespacio de la ISS Augusta",,,,
disintegrator,WEAPON,«Me inquieta la implicación de que la equivalencia entre masa y energía pueda violarse de forma tan casual y tan extensa».,- Informe sin firmar enviado desde el Sitio Alpha a K. Astraia,,,,
riftcascade,WEAPON,"«Ya basta. Cualquiera que haga otra broma sobre la ""magia negra"" deberá aportar diez milicréditos al fondo para la fiesta del laboratorio».",- Memorándum recuperado del complejo de laboratorios del Sitio Alpha,,,,
vpdriver,WEAPON,"«El oficial de escudos ha informado de inversiones de polaridad localizadas en el arco delantero; se estima un colapso total en cuestión de ""segundos""».","- Informe de actividades posteriores a la misión, primer encuentro en Isir, expedición [CENSURADO]",,,,
realitydisruptor,WEAPON,"«Cuando el profanador desate la trama y la urdimbre del Creador, ¿qué encontrarán tras ese tapiz estrellado? Un millón de ojos oscurecidos por la transgresión».","- El Libro de Ludd, Visiones 7:4",,,,
amsrm,WEAPON,"«Escribo para expresar mi frustración profesional por tener que entregar resultados según el calendario del director del proyecto cuando solo se nos ha dado acceso limitado al artefacto. El análisis de daños no es suficiente, y ya hemos exprimido todo lo que se podía de ese conjunto de datos. Sí, se trata de una carga útil de AM. ¿Pero el sistema de lanzamiento en sí? Podemos seguir debatiendo sobre construcciones de hipercampo, patrones phase estables y esa teoría paranoica de la aniquilación simétrica hasta la muerte térmica del universo. El hecho es que todo ello no pasa de ser pura especulación hasta que podamos conseguir otro artefacto».",- Empleado 38940855 de Tri-Tachyon,,,,
resonatormrm,WEAPON,"«Estamos desconcertados por la guía, la propulsión, la contención de la carga útil... prácticamente todo. Ni siquiera está claro si estamos ante materia bariónica; sencillamente, no hemos sido capaces de contener un espécimen el tiempo suficiente para obtener datos fiables».",- Memorándum recuperado del complejo de laboratorios del Sitio Alpha,,,,
rifttorpedo,WEAPON,"«Veo ciudades humanas y huesos deshechos de modo que no queda nada ni nadie que pueda alabar al Creador; no queda ningún templo que albergue el santuario y nadie vive para recordar las palabras, y entonces nada es sagrado y todo es profano».","- El Libro de Ludd, Visiones 7:12",,,,
gigacannon,WEAPON,"«Altos oficiales navales de la junta directiva de Ultradyne Askonia Combine impusieron el desarrollo a gran escala de un arma de proyección AM a pesar de la oposición del jefe de ingeniería. Al parecer, el proyecto se inició a instancias personales del llamado Ejecutor [el traidor Andrada]. Los agentes de HEGINT informan de que los disparos de prueba muestran una potencia de salida espectacular, pero se prevé que la integración del sistema de armas incapacite la capacidad de combate del enemigo en acciones de flota debido a ineficacias doctrinales. Se recomienda no llevar a cabo ninguna operación de sabotaje».",- informe clasificado dirigido al Alto Hegemón,,,,
kineticblaster,WEAPON,"«Los sondeos de largo alcance proporcionados por el agente de HEGINT sugieren que el sistema de armas integra elementos de la tecnología [SUPER ALABASTRO] para aprovechar un efecto antiescudo hasta ahora no utilizado. La comunidad física nativa de Askonia, mermada tras los sucesos de Opis, no se considera capaz de tal avance [ref. informe HEGINT/ASKON-M38-12]. Conclusión: con casi total certeza, asistencia técnica de TT a la Rebelión de Sindria».",- informe clasificado dirigido al Alto Hegemón,,,,
